"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,231,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,1259,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,1241,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,1229,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,1216,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,1210,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,1211,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,1208,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,1200,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,1185,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,1174,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,1169,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,1166,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,1185,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,1127,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,1068,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,1055,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,905,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,871,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,972,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,1071,,
"FRA","France","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,1147,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,1331,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,1330,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,1326,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,1305,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,1297,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,1303,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,1310,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,1313,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,1290,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,1279,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,1268,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,1263,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,1219,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,1143,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,1123,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,1207,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,1066,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,1013,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,1069,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,1118,,
"FRA","France","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,1175,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,2589,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,2571,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,2554,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,2521,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,2507,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,2514,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,2518,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,2513,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,2475,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,2453,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,2437,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,2429,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,2404,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,2270,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,2191,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,2262,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,1971,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,1884,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,2041,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,2189,,
"FRA","France","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,2322,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,597,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,589,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,576,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,559,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,541,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,527,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,518,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,516,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,522,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,534,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,553,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,580,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,619,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,671,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,731,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,794,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,850,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,893,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,919,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,931,,
"DEU","Germany","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,935,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,829,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,820,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,810,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,801,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,794,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,792,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,797,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,807,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,821,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,835,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,850,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,866,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,887,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,914,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,947,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,981,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,1011,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,1034,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,1050,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,1058,,
"DEU","Germany","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,1061,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,1425,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,1409,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,1386,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,1360,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,1335,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,1319,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,1315,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,1323,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,1343,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,1370,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,1403,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,1446,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,1506,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,1585,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,1678,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,1774,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,1861,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,1928,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,1969,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,1989,,
"DEU","Germany","LFHUTTTT","Unemployment (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-09","Sep-2020","PER","Persons","3","Thousands",,,1996,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,492,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,486,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-03","Mar-2019","PER","Persons","3","Thousands",,,477,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019","PER","Persons","3","Thousands",,,454,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019","PER","Persons","3","Thousands",,,449,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019","PER","Persons","3","Thousands",,,446,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019","PER","Persons","3","Thousands",,,445,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019","PER","Persons","3","Thousands",,,438,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019","PER","Persons","3","Thousands",,,432,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019","PER","Persons","3","Thousands",,,424,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019","PER","Persons","3","Thousands",,,425,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019","PER","Persons","3","Thousands",,,416,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020","PER","Persons","3","Thousands",,,408,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020","PER","Persons","3","Thousands",,,394,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020","PER","Persons","3","Thousands",,,378,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020","PER","Persons","3","Thousands",,,374,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-05","May-2020","PER","Persons","3","Thousands",,,430,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-06","Jun-2020","PER","Persons","3","Thousands",,,426,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-07","Jul-2020","PER","Persons","3","Thousands",,,413,,
"GRC","Greece","LFHUTTFE","Unemployment (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-08","Aug-2020","PER","Persons","3","Thousands",,,406,,
"GRC","Greece","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-01","Jan-2019","PER","Persons","3","Thousands",,,386,,
"GRC","Greece","LFHUTTMA","Unemployment (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-02","Feb-2019","PER","Persons","3","Thousands",,,386,,
