,country,date_start,domestic_policy,pol_ongoing,pol_duration,30d_av_death_per_100kpop,voluntary_comply,national_pol,Closure_and_Regulation_of_Schools,External_Border_Restrictions,Health_Resources,Hygiene,Internal_Border_Restrictions,Restriction_and_Regulation_of_Businesses,Restriction_and_Regulation_of_Government_Services,Restrictions_of_Mass_Gatherings,Social_Distancing,health_testing_n_monitoring,new_taskforce_n_declare_emergency,public_awareness_anti_disinfo,quarantine_lockdown_curfew,target_residents,target_travelers
4091,Japan,2020-06-15,0,1,168,0.0019771726715509686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4092,Japan,2020-06-15,0,1,168,0.0019771726715509686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4093,Japan,2020-06-16,1,1,167,0.0021616824252601047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4094,Japan,2020-06-16,0,1,167,0.0021616824252601047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4095,Japan,2020-06-17,0,1,166,0.0023462712658761033,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4096,Japan,2020-06-18,0,1,165,0.00253078101958524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4097,Japan,2020-06-18,0,1,165,0.00253078101958524,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4098,Japan,2020-06-18,0,1,165,0.00253078101958524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4099,Japan,2020-06-19,0,1,164,0.0028471286470333947,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4100,Japan,2020-06-19,0,0,14,0.0028471286470333947,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4101,Japan,2020-06-19,0,1,164,0.0028471286470333947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4102,Japan,2020-06-19,1,1,164,0.0028471286470333947,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4103,Japan,2020-06-19,0,0,102,0.0028471286470333947,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104,Japan,2020-06-19,1,0,20,0.0028471286470333947,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4105,Japan,2020-06-19,0,0,103,0.0028471286470333947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4106,Japan,2020-06-19,1,1,164,0.0028471286470333947,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4107,Japan,2020-06-19,1,0,103,0.0028471286470333947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4108,Japan,2020-06-19,1,0,0,0.0028471286470333947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4109,Japan,2020-06-19,0,1,164,0.0028471286470333947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4110,Japan,2020-06-19,1,0,103,0.0028471286470333947,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4111,Japan,2020-06-19,1,0,103,0.0028471286470333947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4112,Japan,2020-06-19,1,1,164,0.0028471286470333947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4113,Japan,2020-06-22,1,1,161,0.003928009403116878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4114,Japan,2020-06-23,0,1,160,0.004217942003673113,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4115,Japan,2020-06-24,0,0,15,0.004455202724259228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4116,Japan,2020-06-25,0,0,2,0.004877052285461343,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4117,Japan,2020-06-26,0,0,0,0.004929724165431461,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4118,Japan,2020-06-26,0,0,0,0.004929724165431461,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4119,Japan,2020-06-26,1,1,157,0.004929724165431461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4120,Japan,2020-06-26,0,1,157,0.004929724165431461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4121,Japan,2020-06-26,0,1,157,0.004929724165431461,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4122,Japan,2020-06-27,0,1,156,0.005114313006047459,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4123,Japan,2020-06-27,1,1,156,0.005114313006047459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4124,Japan,2020-06-28,1,1,155,0.005404245606603694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4125,Japan,2020-06-28,0,0,112,0.005404245606603694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4126,Japan,2020-06-29,0,0,245,0.005826095167805807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4127,Japan,2020-06-29,0,1,154,0.005826095167805807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4128,Japan,2020-07-01,1,1,152,0.006326952548963099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4129,Japan,2020-07-01,1,1,152,0.006326952548963099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4130,Japan,2020-07-01,0,0,122,0.006326952548963099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4131,Japan,2020-07-02,0,0,1,0.006590549209534274,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4132,Japan,2020-07-03,1,1,150,0.00695964780385941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4133,Japan,2020-07-04,0,1,149,0.007302331371292623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4134,Japan,2020-07-04,1,1,149,0.007302331371292623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4135,Japan,2020-07-06,0,1,147,0.007908690686203874,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4136,Japan,2020-07-06,0,0,0,0.007908690686203874,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4137,Japan,2020-07-06,0,1,147,0.007908690686203874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4138,Japan,2020-07-06,1,0,268,0.007908690686203874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4139,Japan,2020-07-06,0,0,237,0.007908690686203874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4140,Japan,2020-07-06,1,1,147,0.007908690686203874,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4141,Japan,2020-07-07,1,1,146,0.00814595140678999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4142,Japan,2020-07-08,0,0,23,0.00819870237366697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4143,Japan,2020-07-09,0,1,144,0.008541385941100184,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4144,Japan,2020-07-09,0,1,144,0.008541385941100184,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4145,Japan,2020-07-10,0,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4146,Japan,2020-07-10,1,1,143,0.008620472847962224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4147,Japan,2020-07-10,1,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4148,Japan,2020-07-10,1,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4149,Japan,2020-07-10,1,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4150,Japan,2020-07-10,1,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4151,Japan,2020-07-10,1,0,21,0.008620472847962224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4152,Japan,2020-07-10,1,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4153,Japan,2020-07-10,1,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4154,Japan,2020-07-10,1,1,143,0.008620472847962224,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4155,Japan,2020-07-10,0,0,82,0.008620472847962224,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4156,Japan,2020-07-13,1,0,18,0.009253168102858532,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4157,Japan,2020-07-14,1,0,260,0.009490428823444648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4158,Japan,2020-07-14,0,0,78,0.009490428823444648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4159,Japan,2020-07-15,0,1,138,0.009437677856567668,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4160,Japan,2020-07-15,0,1,138,0.009437677856567668,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4161,Japan,2020-07-15,0,0,47,0.009437677856567668,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4162,Japan,2020-07-15,1,0,1,0.009437677856567668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4163,Japan,2020-07-16,0,0,0,0.00954317979032163,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4164,Japan,2020-07-17,0,1,136,0.009701353604045707,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4165,Japan,2020-07-17,1,1,136,0.009701353604045707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4166,Japan,2020-07-18,0,1,135,0.009701353604045707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4167,Japan,2020-07-20,1,1,133,0.009490428823444648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4168,Japan,2020-07-21,0,1,132,0.009727689544030766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4169,Japan,2020-07-21,1,1,132,0.009727689544030766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4170,Japan,2020-07-22,0,1,131,0.00935859094970563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4171,Japan,2020-07-22,1,0,252,0.00935859094970563,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4172,Japan,2020-07-22,0,1,131,0.00935859094970563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4173,Japan,2020-07-22,0,1,131,0.00935859094970563,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4174,Japan,2020-07-22,0,1,131,0.00935859094970563,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4175,Japan,2020-07-23,0,0,3,0.00927950404284359,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4176,Japan,2020-07-23,1,1,130,0.00927950404284359,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4177,Japan,2020-07-23,1,1,130,0.00927950404284359,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4178,Japan,2020-07-23,1,0,3,0.00927950404284359,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4179,Japan,2020-07-24,0,1,129,0.009147745256011435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4180,Japan,2020-07-25,0,1,128,0.0087786466616863,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4181,Japan,2020-07-26,1,0,36,0.008936820475410378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4182,Japan,2020-07-27,1,1,126,0.00872589569480932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4183,Japan,2020-07-29,0,0,0,0.008462299034238145,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4184,Japan,2020-07-30,1,1,123,0.008277789280529009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4185,Japan,2020-07-30,1,1,123,0.008277789280529009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4186,Japan,2020-07-30,1,1,123,0.008277789280529009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4187,Japan,2020-07-31,0,1,122,0.008066864499927951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4188,Japan,2020-07-31,0,1,122,0.008066864499927951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4189,Japan,2020-07-31,0,1,122,0.008066864499927951,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4190,Japan,2020-07-31,0,0,61,0.008066864499927951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4191,Japan,2020-08-01,1,0,35,0.007855939719326894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4192,Japan,2020-08-01,0,0,28,0.007855939719326894,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4193,Japan,2020-08-01,0,0,28,0.007855939719326894,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4194,Japan,2020-08-01,1,0,28,0.007855939719326894,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4195,Japan,2020-08-01,0,0,60,0.007855939719326894,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4196,Japan,2020-08-01,0,0,28,0.007855939719326894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4197,Japan,2020-08-01,0,1,121,0.007855939719326894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4198,Japan,2020-08-01,1,0,19,0.007855939719326894,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4199,Japan,2020-08-01,1,0,14,0.007855939719326894,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4200,Japan,2020-08-01,1,0,19,0.007855939719326894,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4201,Japan,2020-08-01,1,0,28,0.007855939719326894,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4202,Japan,2020-08-03,0,1,119,0.0074605051850167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4203,Japan,2020-08-04,1,0,11,0.007302331371292623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4204,Japan,2020-08-04,0,1,118,0.007302331371292623,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,Japan,2020-08-04,0,1,118,0.007302331371292623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4206,Japan,2020-08-04,1,1,118,0.007302331371292623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4207,Japan,2020-08-04,1,1,118,0.007302331371292623,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4208,Japan,2020-08-05,0,1,117,0.007038734710721448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4209,Japan,2020-08-05,1,0,2,0.007038734710721448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4210,Japan,2020-08-05,0,1,117,0.007038734710721448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4211,Japan,2020-08-05,0,1,117,0.007038734710721448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4212,Japan,2020-08-05,0,0,87,0.007038734710721448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4213,Japan,2020-08-06,1,0,18,0.00695964780385941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4214,Japan,2020-08-06,0,0,18,0.00695964780385941,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4215,Japan,2020-08-06,0,1,116,0.00695964780385941,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4216,Japan,2020-08-06,0,0,18,0.00695964780385941,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4217,Japan,2020-08-06,1,0,0,0.00695964780385941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4218,Japan,2020-08-06,1,1,116,0.00695964780385941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4219,Japan,2020-08-06,1,0,10,0.00695964780385941,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4220,Japan,2020-08-06,1,0,18,0.00695964780385941,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4221,Japan,2020-08-06,0,0,0,0.00695964780385941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4222,Japan,2020-08-06,1,0,10,0.00695964780385941,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4223,Japan,2020-08-07,1,1,115,0.006854224957012312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4224,Japan,2020-08-07,1,1,115,0.006854224957012312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4225,Japan,2020-08-08,1,1,114,0.006485126362687176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4226,Japan,2020-08-08,1,0,13,0.006485126362687176,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4227,Japan,2020-08-08,1,0,13,0.006485126362687176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4228,Japan,2020-08-10,1,1,112,0.006406039455825138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4229,Japan,2020-08-11,0,1,111,0.006247865642101061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4230,Japan,2020-08-11,1,1,111,0.006247865642101061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4231,Japan,2020-08-12,0,1,110,0.005773344200928828,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4232,Japan,2020-08-12,0,1,110,0.005773344200928828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4233,Japan,2020-08-12,1,1,110,0.005773344200928828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4234,Japan,2020-08-12,1,0,9,0.005773344200928828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4235,Japan,2020-08-13,1,0,16,0.005562419420327771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4236,Japan,2020-08-13,0,0,16,0.005562419420327771,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4237,Japan,2020-08-13,0,1,109,0.005562419420327771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4238,Japan,2020-08-13,0,1,109,0.005562419420327771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4239,Japan,2020-08-13,0,1,109,0.005562419420327771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4240,Japan,2020-08-13,0,1,109,0.005562419420327771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4241,Japan,2020-08-13,0,1,109,0.005562419420327771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4242,Japan,2020-08-13,0,1,109,0.005562419420327771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4243,Japan,2020-08-13,0,1,109,0.005562419420327771,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4244,Japan,2020-08-13,0,0,16,0.005562419420327771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4245,Japan,2020-08-13,0,0,16,0.005562419420327771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4246,Japan,2020-08-13,0,0,16,0.005562419420327771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4247,Japan,2020-08-13,1,1,109,0.005562419420327771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4248,Japan,2020-08-13,0,0,16,0.005562419420327771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4249,Japan,2020-08-13,1,0,3,0.005562419420327771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4250,Japan,2020-08-13,1,0,16,0.005562419420327771,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4251,Japan,2020-08-13,0,0,16,0.005562419420327771,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4252,Japan,2020-08-13,1,0,16,0.005562419420327771,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4253,Japan,2020-08-14,0,1,108,0.005536083480342712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4254,Japan,2020-08-16,1,1,106,0.0050088110722934995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4255,Japan,2020-08-17,0,1,105,0.004929724165431461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4256,Japan,2020-08-17,1,1,105,0.004929724165431461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4257,Japan,2020-08-18,0,1,104,0.005035226099185421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4258,Japan,2020-08-19,0,1,103,0.004929724165431461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4259,Japan,2020-08-20,1,1,102,0.0048243013185843625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4260,Japan,2020-08-21,1,1,101,0.004745214411722324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4261,Japan,2020-08-21,0,1,101,0.004745214411722324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4262,Japan,2020-08-21,1,0,1,0.004745214411722324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4263,Japan,2020-08-22,0,1,100,0.004534289631121267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4264,Japan,2020-08-22,1,0,0,0.004534289631121267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4265,Japan,2020-08-24,1,1,98,0.0045079536911362085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4266,Japan,2020-08-25,0,1,97,0.004428866784274169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4267,Japan,2020-08-25,1,1,97,0.004428866784274169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4268,Japan,2020-08-25,0,1,97,0.004428866784274169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,Japan,2020-08-26,0,1,96,0.004692463444845345,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4270,Japan,2020-08-27,0,1,95,0.004771550351707383,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4271,Japan,2020-08-27,0,0,0,0.004771550351707383,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4272,Japan,2020-08-27,0,1,95,0.004771550351707383,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4273,Japan,2020-08-28,0,1,94,0.004481617751151149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4274,Japan,2020-08-28,0,1,94,0.004481617751151149,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4275,Japan,2020-08-28,0,1,94,0.004481617751151149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4276,Japan,2020-08-28,0,1,94,0.004481617751151149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4277,Japan,2020-08-28,0,1,94,0.004481617751151149,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4278,Japan,2020-09-01,0,1,90,0.004481617751151149,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4279,Japan,2020-09-01,0,0,0,0.004481617751151149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4280,Japan,2020-09-01,0,0,29,0.004481617751151149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4281,Japan,2020-09-01,1,0,364,0.004481617751151149,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4282,Japan,2020-09-07,0,0,23,0.0051669848860175765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4283,Japan,2020-09-07,0,0,23,0.0051669848860175765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4284,Japan,2020-09-14,0,0,0,0.005588834447219692,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4285,Japan,2020-09-14,0,0,16,0.005588834447219692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4286,Japan,2020-09-15,1,1,76,0.0056942572940667895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4287,Japan,2020-09-15,1,0,107,0.0056942572940667895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4288,Japan,2020-09-16,1,1,75,0.005773344200928828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4289,Japan,2020-09-18,0,0,119,0.00566792135408173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,Japan,2020-09-18,0,1,73,0.00566792135408173,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4291,Japan,2020-09-19,1,0,72,0.005536083480342712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4292,Japan,2020-09-22,1,1,69,0.006116027768362042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4293,Japan,2020-09-23,0,0,0,0.006353288488948158,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4294,Japan,2020-09-25,0,1,66,0.0061951146752240805,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4295,Japan,2020-09-25,0,0,765,0.0061951146752240805,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4296,Japan,2020-09-29,0,1,62,0.006906896836982429,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4297,Japan,2020-10-01,0,1,60,0.007829603779341835,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4298,Japan,2020-10-01,0,1,60,0.007829603779341835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4299,Japan,2020-10-02,0,0,25,0.0077505168724797974,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4300,Japan,2020-10-10,1,0,36,0.00876543914824034,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4301,Japan,2020-10-10,1,0,36,0.00876543914824034,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4302,Japan,2020-10-12,0,1,49,0.009166884287472048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4303,Japan,2020-10-12,0,1,49,0.009166884287472048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4304,Japan,2020-10-16,0,0,0,0.009754025484015823,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4305,Japan,2020-10-23,0,0,80,0.01121594695736061,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4306,Japan,2020-10-26,0,0,0,0.01314819826581394,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4307,Japan,2020-10-26,0,1,35,0.01314819826581394,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
